Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
294156,B000LKZ3GA,A3QZAFXH5HHSUT,Guy A. Blissett,4,9,1,1224547200,What about the packaging ! ! !,The product meets the technical requirements for organic certification ... but be under no allusions that the cows are frolicking about in fields (thankfully they at least aren't fed chopped up bits of other cows).  Very important consideration for folks looking to do good ... the cartons are 100% NOT recyclable.
294157,B000LKZ3GA,A2LJJ4482V9LAW,SunnyBeachLife,1,4,3,1250812800,Good milk but don't buy on Amazon..rip off!,"You can find this just about anywhere at a lower cost than here.  What a major rip off.  Amazon's price isn't just non-competitive, it's scary how much they're charging.  Don't pay anything above $15 with free ship in my opinion.  I mean seriously, more than $1 a piece is outrageous, it isn't worth it.  Buy it by the gallon at your local stores.<br /><br />**Also, just read a news article saying Dean Foods (mfg or Horizon) has become the milk mafia in squeezing out the local farmers and any competition.  It makes me not want to even buy this product.  Think carefully before you purchase and read up on all articles about Dean Foods.  Very interesting."
294158,B000LKZ3GA,A1KSSF8RQYKL9K,"deebum25 ""deebum""",4,10,1,1233878400,would give it a zero if I could,"Folks there has been a lot written about Horizon lately and it is not good.  You need to google Horizon Dairy Scandal or something to that effect.  Apparently Horizon, large producer that they are seem to be trying to cut corners with the ""organic"" labeling.  Look it up please!  http://www.commondreams.org/news2007/0913-15.htm<br /><br />Our children are too important."
294159,B000LKZ3GA,A1E1WOZ3SC3O42,sellquality,51,56,5,1186012800,"Great milk, terrible price",I love this chocolate milk--especially in my morning coffee.  But $25 for an 18-pack is JUST WRONG!  I bought an 18-pack this morning at Whole Foods for $15.99!
294160,B000LKZ3GA,A11DVJB4WMD8KA,"Kevin A. McGrail ""KAM""",15,17,1,1299110400,Beware! The Formula has Changed.,"My kids have been drinking this milk for years in their lunches and loved it.  We bought it by the 18-pack in both chocolate and vanilla.<br /><br />Unfortunately, the most recent shipment was flatly refused by my kids who are not horribly picky.  They wanted me to throw 2 cases out!<br /><br />The worse news is that after checking with Horizon Dairy to see if we got a bad batch, we found out they CHANGED THE FORMULA!  After confirming our UPC numbers, etc. this is the response we received in March of 2011:<br /><br />""Thank you for your recent e-mail to Horizon Organic®. We appreciate your interest in our products.<br /><br />We tested the new versions of Horizon Organic 1% Flavored Milks thoroughly and received strong consumer results, specifically related to the improvement over our prior formulas.<br /><br />While we've received positive feedback, we're sorry you're not completely satisfied with our new recipe changes.<br /><br />We value you as a consumer and hope we can help you find another Horizon Organic product to meet your needs.<br /><br />Thanks again for contacting the Consumer Affairs Department.""<br /><br />Buyer beware!<br /><br />Regards,<br />KAM"
294161,B000LKZ3GA,AQLL2R1PPR46X,grumpyrainbow,11,12,5,1187740800,great,"Since I've started buying groceries at amazon I have discovered ""taste great"" is a pretty subjective thing.  That's obvious since everyone has different tastes, but even so I wonder about some of the great reviews on some things.  So I bought this because it was on sale with the 20 dollars off deal and didn't actually expect to enjoy the milk.  I bought the regular milk and this chocolate.  Well, I'm pleasantly surprised to say it actually does taste great.  The milk does have a very very slight different taste from milk you would get in your supermarket, but in no way does that take away from the milk.  I drunk it when it was over room temp and then when it was cool.  It tasted better cold, but it wasn't bad warmer either.  So I guess Horizon can consider me a convert to their milk and I will certainly buy again before the sale is off."
294162,B000LKZ3GA,A1F1WMLDFZ63VI,Boston Mom,6,6,1,1305590400,Beware of the new formula/taste!,"My kids have been big fans of these milk boxes for years, both chocolate and vanilla.  However, once we get through what we have on hand, we won't be buying any more.  My kids *HATE* the new formula--my daughter actually cried when I told her that this was the way her favorite chocolate milk was going to taste from now on.  I will still sometimes pick up a carton or two at Starbucks (where they are still somehow selling the original formula), but it's way too expensive for everyday. We are sad to see our favorite convenience snack go..."
294163,B000LKZ3GA,AWZHLN6S4MNEY,"Anne Pandian ""Anne Pandian""",12,15,2,1223856000,Marginally organic with traces of soy,"I bought a case, not yet knowing that while it qualifies as organic technically, the company does nothing to go above and beyond like many organic companies do. I bought it because the prices were so much better than Organic Valley.<br />My soy allergic son had an allergic reaction to one sip.<br />I called the company, and they do run soy on the same line.<br />I drank the rest of the case myself over time and only buy Organic Valley for my kids. Not only do I not want another soy reaction, but Organic Valley actually makes it a rule to treat their cows with respect and gives them a good life in addition to following the organic standards. Horizon does whatever they can to be right on the margin so they can charge organic prices.<br />Still better than conventional? Maybe. But even without allergies, I like my milk to contain just milk, not traces of something else."
294164,B000LKZ3GA,A3LTAA1ZVU70ZK,"Bon ""Bon""",4,4,1,1306627200,Horrible,"I'm giving this  one star because the price increased by $7 and I was subscribed to this and they shipped it to me for that amount with no notification! I was subscribed to both flavors. That's b.s.  If you're going to change the price, cancel all the subscriptions too! Its some scam"
294165,B000LKZ3GA,A2DNR5QVO8U9ZI,Art,4,4,5,1193184000,Wonderful alternative to Juice Boxes,"My children love these handy boxes of milk. Although these are still hard to find in the 18 count box in many chain grocery stores, I go out of my way to order them online. They do not need refridgeration and are great for lunches, car trips or any place and time you want to offer your children a drink that is good for them and tastes good. They are pricey, but you are paying for the quality of real milk in a convienent on the go package.<br /><br />Wonderful product."
294166,B000LKZ3GA,A1WT0LI1YJJDZW,Meena Hunjan,4,4,5,1191110400,Great Taste,I have to say this organic choclate milk is one of the best . My kids absolutely love it. But a bit pricey for $25 on amazon can pick it up from costco for $15
294167,B000LKZ3GA,A8V7VMD2XHCFX,A viewer,3,3,1,1337904000,It contains carrageenan,"This milk contains carrageenan. Carrageenan is a type of sugar which is found in seaweeds, and generally used to make the milk thicker and creamer. Although it is largely used in food, there are growing concerns about its safety (see: [...] and the body of scientific work published by Dr. Joanne K. Tobacman)<br /><br />There is a big dispute going on about carrageenan's safety. However, for me, it suffices to say that carrageenan is ""the"" drug of choice to induce inflammation on mice ears, whenever scientists want to test for anti-inflammatory agents.<br /><br />The fact that it can induce such a powerful inflammation process, plus all the recent scientific work showing evidences that long term use of carrageenan is harmful to our gastrointestinal system , are enough for me to avoid using it myself. Imagine then, using it on my children!!!<br /><br />I wrote to Organic Horizons asking why they used carrageenan on their milk for children, and I got an answer saying that ""silk soy milk"" was safe, and bla, bla, bla. Apparently, their customer service representative didn't even bother to replace the ""silk soy milk"" for ""chocolate milk"". They probably receive so many of these inquires that they don't even bother to personalize the answers any more.<br /><br />Well, I am not buying this product anymore and decided to post this review because I think more people should know about carrageenan and decided for themselves, whether they want to consume it or not. I believe carrageenan shouldn't be used in food anymore. Especially on those claiming to be organic and targeting our CHILDREN. I am switching to Organic Valley."
294168,B000LKZ3GA,A3EXY3B6LFX94J,Kate Howell,3,3,2,1306972800,Horizon has changed it's quality,"I was an avid fan of Horizon's chocolate milk until the recent change of last month.  Everything about their product has been cheapened: the carton, the price, but most importantly, the taste.  It used to taste like creamy chocolate pudding.  Perhaps they use less chocolate, but the taste is no longer there."
294169,B000LKZ3GA,AK8YK2EWOLB6A,Morgan's Mom,3,3,2,1212192000,Shelf-stable milk is AWESOME--not so much the chocolate,"I LOVE, LOVE, LOVE shelf stable milk.  Whoever made it so that milk could taste good and not have to be refrigerated is my personal hero.  And I love chocolate milk.  But the Horizon Organic Chocolate milk doesn't tast good to me.  The regular milk is great, and even the vanilla is OK, but the chocolate just doens't taste good to me.<br /><br />As far as the price goes, $[...] is outrageous when Costco carries the chocolate variety at like $[...] (or less).  Whole Foods has a great price, too, but the closest one to us is like 100 miles away."
294170,B000LKZ3GA,A5S6T102WSSK1,"J. Schmidt ""bantu""",2,2,1,1318636800,Too Expensive!,"You can buy this exact product at Costco for $13.  The last time I was there 2 weeks ago, it was $12.79!"
294171,B000LKZ3GA,AGSU4NLCSGBKE,"S. Rizvi ""Veiled and loving it""",2,2,5,1312934400,You can find this cheaper elsewhere!,"This is a great item and I buy it regularly for my daughter for when we go out and she needs milk. It beats carrying a cup of milk that you have to worry about spilling or getting bad - especially in the Houston heat.<br /><br />However, the price is awful, including the Subscription rate. You can find them for a $1 each at local grocery stores and often Babies R Us will have the 18-pack for sale. I just bought an 18-pack for $14 from BRU a month ago.<br /><br />So I recommend Amazon lower their price - I love Amazon, but overcharging is just wrong! And you can definitely find this item cheaper."
294172,B000LKZ3GA,A1DMBOTU5P681,J.E.N.,2,2,2,1286928000,Blah...didn't like it try before you buy in bulk.,I bought a 3 pack of these because of the reviews and I thought.....blah.... the organic milk is kind of watered down and bland plus where's the chocolate milk flavor? For being high in calories and sugar (180 cal. 27 G of sugar) I was expecting some major chocolate flavor but not so. My suggestion is to buy a smaller pack before you buy in bulk to see if you will like it. I wanted to like them but I didn't.
